timestamp,engine_load_pct
2026-07-02 09:40:00,34.8283
2026-07-02 10:00:00,33.9603
,
2026-07-03 06:20:00,34.3583
2026-07-03 06:40:00,29.71
2026-07-03 07:00:00,36.2055
,
2026-07-03 07:40:00,30.86
2026-07-03 08:00:00,36.1325
2026-07-03 08:20:00,29.9892
2026-07-03 08:40:00,32.9158
2026-07-03 09:00:00,35.155
2026-07-03 09:20:00,31.9633
2026-07-03 09:40:00,31.9933
